title,category,content,price,area,address,district,contact_name,phone,image_path,source_url,is_ai
"Cho thuê văn phòng 9923m2 tại TRỰC THĂNG - Quận Hải Châu, Đà Nẵng",Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ TRỰC THĂNG 🌟\n\n📍 Địa chỉ: Nguyễn Văn Linh, Hòa Thuận Tây, Hải Châu, Đà Nẵng\n📐 Diện tích cho thuê: 9923 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: Thỏa thuận/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ TRỰC THĂNG\n“Toà nhà có diện tích sàn lớn và giá vào top tốt nhất Đà Nẵng”\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu Toà nhà Trực Thăng\n- Toà nhà văn phòng cho thuê quận Hải Châu tại Đà Nẵng – Toà nhà Trực Thăng nằm trên trục đường Nguyễn Văn Linh, gần khu vực sân bay Đà Nẵng, tuy nhiên toà nhà không bị ảnh hưởng nhiều bởi tiếng ồn của máy bay\n- Toà nhà nằm ở khu vực tương đối riêng biệt nên hiện khu vực này chưa có nhiều các hàng quán ăn ở xung quanh toà nhà, chỉ có những quán cà phê nhỏ phục vụ cho nhân viên văn phòng. Thiết kế hiện đại theo phong cách châu Âu tựa như các mẫu nhà ở Úc hay các tòa nhà Office tại NewYork. Tuy nhiên điểm cộng ở đây là chi phí văn phòng thuê giá rẻ nên sẽ phù hợp với các chủ đầu tư hạn chế ngân sách.\n- Toà nhà có diện tích sàn lớn và rất phù hợp với các công ty vận chuyển, logistics, hoặc các công ty IT cần diện tích sàn lớn.\n- Toà nhà chỉ chấp nhận nhà mạng VNPT độc quyền, các khách thuê của Toà nhà cần lưu ý\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu Toà nhà Trực Thăng\n- Số tầng toà nhà : 6 tầng, 1 tầng hầm\n- Diện tích sàn: 1200m2\n- Diện tích cho thuê mỗi tầng: Khoảng 1000m2\n- Khu vực đậu xe: 1 tầng hầm và bãi xe quanh toà nhà\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)",Thỏa thuận,9923,"Nguyễn Văn Linh, Hòa Thuận Tây, Hải Châu, Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-truc-thang/,False
"Văn phòng cho thuê 43m2 tại tòa nhà TUẤN TOÀN, Hải Châu",Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ TUẤN TOÀN 🌟\n\n📍 Địa chỉ: Cao Thắng, Hải Châu, Đà Nẵng\n📐 Diện tích cho thuê: 43 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 5,3 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ TUẤN TOÀN\n“Tòa nhà cho thuê với chi phí rẻ tại Đà Nẵng”\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu – Toà nhà TUẤN TOÀN\n- Toà nhà văn phòng cho thuê quận Hải Châu – Toà nhà TUẤN TOÀN nằm trên đường Cao Thắng, Phường Thanh Bình, quận Hải Châu, thành phố Đà Nẵng, tuyến đường tập trung nhiều sinh viên của Trường Đại Học Sư Phạm Kỹ Thuật.\n- Tòa nhà TUẤN TOÀN gồm 7 tầng và 1 thang máy, mỗi sàn với diện tích là 250 m2, diện tích sử dụng mỗi tầng tương đương 200 m2 , được chia làm nhiều diện tích linh hoạt như 20 m2  – 43 m2 – 150 m2 – 200 m2. Với nhiều diện tích từ nhỏ đến trung bình, toà nhà TUẤN TOÀN có thể đáp ứng được nhu cầu thuê của nhiều đối tượng khách hàng khác nhau. Ngoài ra, toà nhà còn sử dụng tầng 1 để làm khu vực để xe, mang lại sự tiện lợi cho khách hàng khi thuê văn phòng tại đây.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu – Toà nhà TUẤN TOÀN\n- Diện tích sàn: Khoảng 250m2\n- Diện tích sử dụng: 200 m2 mỗi tầng\n- Bãi giữ xe: Tầng trệt\n- Số thang máy: 1 thang\n🔹 3. Các chi phí Khách thuê phải trả tại Toà nhà TUẤN TOÀN\n- Tiền thuê văn phòng: USD 5.3 / m2/ tháng\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 5,3 / m2",43,"Cao Thắng, Hải Châu, Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-tuan-toan/,False
Cho thuê sàn văn phòng 150m2 ở TUẤN TOÀN - Q. Hải Châu,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ TUẤN TOÀN 🌟\n\n📍 Địa chỉ: Cao Thắng, Hải Châu, Đà Nẵng\n📐 Diện tích cho thuê: 150 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 5,3 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ TUẤN TOÀN\n“Tòa nhà cho thuê với chi phí rẻ tại Đà Nẵng”\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu – Toà nhà TUẤN TOÀN\n- Toà nhà văn phòng cho thuê quận Hải Châu – Toà nhà TUẤN TOÀN nằm trên đường Cao Thắng, Phường Thanh Bình, quận Hải Châu, thành phố Đà Nẵng, tuyến đường tập trung nhiều sinh viên của Trường Đại Học Sư Phạm Kỹ Thuật.\n- Tòa nhà TUẤN TOÀN gồm 7 tầng và 1 thang máy, mỗi sàn với diện tích là 250 m2, diện tích sử dụng mỗi tầng tương đương 200 m2 , được chia làm nhiều diện tích linh hoạt như 20 m2  – 43 m2 – 150 m2 – 200 m2. Với nhiều diện tích từ nhỏ đến trung bình, toà nhà TUẤN TOÀN có thể đáp ứng được nhu cầu thuê của nhiều đối tượng khách hàng khác nhau. Ngoài ra, toà nhà còn sử dụng tầng 1 để làm khu vực để xe, mang lại sự tiện lợi cho khách hàng khi thuê văn phòng tại đây.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu – Toà nhà TUẤN TOÀN\n- Diện tích sàn: Khoảng 250m2\n- Diện tích sử dụng: 200 m2 mỗi tầng\n- Bãi giữ xe: Tầng trệt\n- Số thang máy: 1 thang\n🔹 3. Các chi phí Khách thuê phải trả tại Toà nhà TUẤN TOÀN\n- Tiền thuê văn phòng: USD 5.3 / m2/ tháng\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 5,3 / m2",150,"Cao Thắng, Hải Châu, Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-tuan-toan/,False
Cho thuê diện tích văn phòng 9608m2 tại TUẤN TOÀN Hải Châu,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ TUẤN TOÀN 🌟\n\n📍 Địa chỉ: Cao Thắng, Hải Châu, Đà Nẵng\n📐 Diện tích cho thuê: 9608 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 5,3 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ TUẤN TOÀN\n“Tòa nhà cho thuê với chi phí rẻ tại Đà Nẵng”\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu – Toà nhà TUẤN TOÀN\n- Toà nhà văn phòng cho thuê quận Hải Châu – Toà nhà TUẤN TOÀN nằm trên đường Cao Thắng, Phường Thanh Bình, quận Hải Châu, thành phố Đà Nẵng, tuyến đường tập trung nhiều sinh viên của Trường Đại Học Sư Phạm Kỹ Thuật.\n- Tòa nhà TUẤN TOÀN gồm 7 tầng và 1 thang máy, mỗi sàn với diện tích là 250 m2, diện tích sử dụng mỗi tầng tương đương 200 m2 , được chia làm nhiều diện tích linh hoạt như 20 m2  – 43 m2 – 150 m2 – 200 m2. Với nhiều diện tích từ nhỏ đến trung bình, toà nhà TUẤN TOÀN có thể đáp ứng được nhu cầu thuê của nhiều đối tượng khách hàng khác nhau. Ngoài ra, toà nhà còn sử dụng tầng 1 để làm khu vực để xe, mang lại sự tiện lợi cho khách hàng khi thuê văn phòng tại đây.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu – Toà nhà TUẤN TOÀN\n- Diện tích sàn: Khoảng 250m2\n- Diện tích sử dụng: 200 m2 mỗi tầng\n- Bãi giữ xe: Tầng trệt\n- Số thang máy: 1 thang\n🔹 3. Các chi phí Khách thuê phải trả tại Toà nhà TUẤN TOÀN\n- Tiền thuê văn phòng: USD 5.3 / m2/ tháng\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 5,3 / m2",9608,"Cao Thắng, Hải Châu, Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-tuan-toan/,False
Văn phòng làm việc 1116m2 cho thuê tại VDB Quận Hải Châu,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ VDB 🌟\n\n📍 Địa chỉ: Tòa nhà Kim Sơn, 16 - 18 Phan Thành Tài, P. Bình Thuận, Q.Hải Châu, Tp. Đà Nẵng\n📐 Diện tích cho thuê: 1116 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: Giá từ $ 10,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ VDB\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu Toà nhà VDB\n- Toà nhà văn phòng cho thuê quận Hải Châu – Toà nhà VDB là tòa nhà do Ngân hàng Phát triển Việt Nam làm chủ đầu tư và được khai thác cho thuê văn phòng bởi Công ty Cổ Phần Du Lịch Đà Nẵng. Tòa nhà nằm trên đường Quang Trung, phường Thạch Thang, Quận Hải Châu, Thành phố Đà Nẵng.\n- Khu vực quanh tòa nhà VDB tập trung nhiều quán ăn, quán coffee, siêu thị và khu hành chính của thành phố Đà Nẵng.\n- Toà nhà VDB ngoài văn phòng cho thuê ở tầng 11 và tầng 12, còn có các tầng căn hộ cho thuê.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu Toà nhà VDB\n- Kết cấu toà nhà: 12 tầng nổi, 1 tầng hầm\n- Diện tích sàn: 450 m2\n- Khu vực để xe: 1 tầng hầm\n- Số thang máy: 2 thang\n🔹 3. Các chi phí Khách thuê phải trả tại văn phòng cho thuê quận Hải Châu Toà nhà VDB\n- Tiền thuê văn phòng: USD 10 ~ 12/m2/tháng\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","Giá từ $ 10,0 / m2",1116,"Tòa nhà Kim Sơn, 16 - 18 Phan Thành Tài, P. Bình Thuận, Q.Hải Châu, Tp. Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-vdb-cho-thue-van-phong/,False
Văn phòng làm việc 9565m2 cho thuê tại HOME CENTER Quận Hải Châu,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ HOME CENTER 🌟\n\n📍 Địa chỉ: Nguyễn Thị Minh Khai, Hải Châu, Đà Nẵng\n📐 Diện tích cho thuê: 9565 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: Giá từ $ 8,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ HOME CENTER\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu toà nhà HOME CENTER\n- Toà nhà văn phòng cho thuê quận Hải Châu – Toà nhà HOME CENTER nằm trên đường Nguyễn Thị Minh Khai, phường Hải Châu 1, quận Hải Châu, thành phố Đà Nẵng, là một trong những tuyến đường lớn tại thành phố Đà nẵng.\n- Là một trong những tòa nhà mới tại thị trường văn phòng cho thuê tại Đà Nẵng năm 2020. Tòa nhà HOME CENTER có thiết kế 10 tầng kết hợp giữa căn hộ cho thuê và văn phòng cho thuê. Diện tích sàn khoảng 215 m2 được chia làm các block từ 30 – 120 m2 thích hợp cho các đơn vị vừa và nhỏ.\n- Khu vực gần tòa nhà HOME CENTER có nhiều quán ăn và quán cà phê, đáp ứng nhu cầu ăn uống của dân công sở.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu toà nhà HOME CENTER\n- Diện tích sàn: Khoảng 215 m2\n- Diện tích sử dụng: 170 m2 mỗi tầng\n- Số thang máy: 1 thang\n🔹 3. Các chi phí Khách thuê phải trả tại Toà nhà HOME CENTER\n- Tiền thuê văn phòng: USD 8/m2/tháng\n- Phí dịch vụ: Đã bao gồm trong giá thuê\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","Giá từ $ 8,0 / m2",9565,"Nguyễn Thị Minh Khai, Hải Châu, Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-home-center/,False
"Văn phòng cho thuê 93m2 tại tòa nhà DANANG SOFTWARE PARK, Hải Châu",Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ DANANG SOFTWARE PARK 🌟\n\n📍 Địa chỉ: Quang Trung, Hải Châu, Đà Nẵng\n📐 Diện tích cho thuê: 93 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: Giá từ $ 10,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ DANANG SOFTWARE PARK\n“Toà nhà đầu tiên tại Đà Nẵng chuyên về mảng công nghệ thông tin”\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu Toà nhà DANANG SOFTWARE (CÔNG VIÊN PHẦN MỀM)\n- Toà nhà văn phòng gần trung tâm hành chính – Toà nhà DANANG SOFTWARE (CÔNG VIÊN PHẦN MỀM) nằm trên trục đường Quang Trung, chỉ cách tòa nhà Trung tâm hành chính thành phố Đà Nẵng vài phút đi bộ, khu vực với nhiều quán cà phê, quán ăn tập trung chủ yếu của giới văn phòng.\n- Đúng với cái tên tòa nhà DANANG SOFTWARE (CÔNG VIÊN PHẦN MỀM), đây là nơi tập trung chủ yếu của các đơn vị hoạt động trong lĩnh vực công nghệ thông tin. Đồng thời, khi thuê văn phòng tại đây, các đơn vị IT, công nghệ thông tin cũng được hỗ trợ về giá thuê cũng như các chính sách ưu đãi về chỗ để xe…\n- Thiết kế gồm 21 tầng, hệ thống 4 thang máy thông minh, tự động lựa chọn thang phù hợp nhất nhằm tiết kiệm thời gian cho khách hàng.Tòa nhà DANANG SOFTWARE (CÔNG VIÊN PHẦN MỀM) luôn nhận được những phản hồi tích cực của khách hàng khi thuê văn phòng tại đây.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu toà nhà DANANG SOFTWARE (CÔNG VIÊN PHẦN MỀM)\n- Diện tích sàn: 1000 m2\n- Diện tích sử dụng cho thuê văn phòng: 900 m2\n- Khu vực để xe: Khuôn viên tòa nhà + Tầng hầm\n- Số thang máy: 4 thang\nTòa nhà Công Viên Phần Mềm\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","Giá từ $ 10,0 / m2",93,"Quang Trung, Hải Châu, Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-danang-software-cong-vien-phan-mem/,False
"Cho thuê văn phòng trống 3621m2 cực đẹp ở tòa nhà DANANG SOFTWARE PARK, Hải Châu",Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ DANANG SOFTWARE PARK 🌟\n\n📍 Địa chỉ: Quang Trung, Hải Châu, Đà Nẵng\n📐 Diện tích cho thuê: 3621 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: Giá từ $ 10,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ DANANG SOFTWARE PARK\n“Toà nhà đầu tiên tại Đà Nẵng chuyên về mảng công nghệ thông tin”\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu Toà nhà DANANG SOFTWARE (CÔNG VIÊN PHẦN MỀM)\n- Toà nhà văn phòng gần trung tâm hành chính – Toà nhà DANANG SOFTWARE (CÔNG VIÊN PHẦN MỀM) nằm trên trục đường Quang Trung, chỉ cách tòa nhà Trung tâm hành chính thành phố Đà Nẵng vài phút đi bộ, khu vực với nhiều quán cà phê, quán ăn tập trung chủ yếu của giới văn phòng.\n- Đúng với cái tên tòa nhà DANANG SOFTWARE (CÔNG VIÊN PHẦN MỀM), đây là nơi tập trung chủ yếu của các đơn vị hoạt động trong lĩnh vực công nghệ thông tin. Đồng thời, khi thuê văn phòng tại đây, các đơn vị IT, công nghệ thông tin cũng được hỗ trợ về giá thuê cũng như các chính sách ưu đãi về chỗ để xe…\n- Thiết kế gồm 21 tầng, hệ thống 4 thang máy thông minh, tự động lựa chọn thang phù hợp nhất nhằm tiết kiệm thời gian cho khách hàng.Tòa nhà DANANG SOFTWARE (CÔNG VIÊN PHẦN MỀM) luôn nhận được những phản hồi tích cực của khách hàng khi thuê văn phòng tại đây.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu toà nhà DANANG SOFTWARE (CÔNG VIÊN PHẦN MỀM)\n- Diện tích sàn: 1000 m2\n- Diện tích sử dụng cho thuê văn phòng: 900 m2\n- Khu vực để xe: Khuôn viên tòa nhà + Tầng hầm\n- Số thang máy: 4 thang\nTòa nhà Công Viên Phần Mềm\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","Giá từ $ 10,0 / m2",3621,"Quang Trung, Hải Châu, Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-danang-software-cong-vien-phan-mem/,False
Cho thuê sàn văn phòng 7m2 ở 7 OFFICE - Q. Hải Châu,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ 7 OFFICE 🌟\n\n📍 Địa chỉ: Hoàng Văn Thụ, Hải Châu, Đà Nẵng\n📐 Diện tích cho thuê: 7 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 9,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT VĂN PHÒNG CHO THUÊ TÒA NHÀ 7 OFFICE\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu Toà nhà 7 OFFICE\n- Văn phòng cho thuê quận Hải Châu – Toà nhà 7 OFFICE nằm trên đường Hoàng Văn Thụ, quận Hải Châu, thành phố Đà Nẵng. Toà nhà nằm gần cầu Rồng, khu vực yên tĩnh, an ninh.\n- Toà nhà 7 OFFICE gồm 7 tầng với diện tích thuê được chia làm các phòng nhỏ từ 30 m2 đến 150 m2 để phù hợp với nhu cầu của các đối tượng khách hàng khác nhau. Toà nhà sử dụng tầng trệt làm khu vực để xe cho khách hàng, được bố trí 2 bảo vệ đảm bảo an ninh.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu toà nhà 7 OFFICE\n- Kết cấu toà nhà: 07 tầng nổi\n- Khu vực đậu xe: Tầng trệt\n🔹 3. Các chi phí Khách thuê phải trả tại văn phòng cho thuê quận Hải Châu Toà nhà 7 OFFICE\n- Tiền thuê văn phòng: USD 9/m2/tháng\n- Phí dịch vụ: Đã bao gồm trong giá thuê\n- Chi phí tiền điện sử dụng\n- Chi phí gửi xe nếu vượt qua mức quy định\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 9,0 / m2",7,"Hoàng Văn Thụ, Hải Châu, Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-7-office/,False
Cho thuê sàn văn phòng 30m2 ở 7 OFFICE - Q. Hải Châu,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ 7 OFFICE 🌟\n\n📍 Địa chỉ: Hoàng Văn Thụ, Hải Châu, Đà Nẵng\n📐 Diện tích cho thuê: 30 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 9,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT VĂN PHÒNG CHO THUÊ TÒA NHÀ 7 OFFICE\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu Toà nhà 7 OFFICE\n- Văn phòng cho thuê quận Hải Châu – Toà nhà 7 OFFICE nằm trên đường Hoàng Văn Thụ, quận Hải Châu, thành phố Đà Nẵng. Toà nhà nằm gần cầu Rồng, khu vực yên tĩnh, an ninh.\n- Toà nhà 7 OFFICE gồm 7 tầng với diện tích thuê được chia làm các phòng nhỏ từ 30 m2 đến 150 m2 để phù hợp với nhu cầu của các đối tượng khách hàng khác nhau. Toà nhà sử dụng tầng trệt làm khu vực để xe cho khách hàng, được bố trí 2 bảo vệ đảm bảo an ninh.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu toà nhà 7 OFFICE\n- Kết cấu toà nhà: 07 tầng nổi\n- Khu vực đậu xe: Tầng trệt\n🔹 3. Các chi phí Khách thuê phải trả tại văn phòng cho thuê quận Hải Châu Toà nhà 7 OFFICE\n- Tiền thuê văn phòng: USD 9/m2/tháng\n- Phí dịch vụ: Đã bao gồm trong giá thuê\n- Chi phí tiền điện sử dụng\n- Chi phí gửi xe nếu vượt qua mức quy định\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 9,0 / m2",30,"Hoàng Văn Thụ, Hải Châu, Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-7-office/,False
Cho thuê diện tích văn phòng 9291m2 tại THÀNH AN Hải Châu,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ THÀNH AN 🌟\n\n📍 Địa chỉ: Hải Hồ, Thanh Bình, Hải Châu, Đà Nẵng\n📐 Diện tích cho thuê: 9291 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 6,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT VĂN PHÒNG CHO THUÊ TÒA NHÀ THÀNH AN\n🔹 1. Mô tả văn phòng cho thuê quận Hải Châu Toà nhà THÀNH AN\n- Văn phòng cho thuê quận Hải Châu – Toà nhà THÀNH AN nằm trên đường Hải Hồ, Phường Thanh Bình, quận Hải Châu, Thành phố Đà Nẵng. Toà nhà nằm trên tuyến đường tương đối nhỏ, tập trung chủ yếu là dân cư sinh sống.\n- Xung quanh toà nhà THÀNH AN có nhiều hàng quán ăn uống, bên cạnh đó, toà nhà cách chợ Đống Đa 500m, đáp ứng được nhu cầu ăn uống của dân văn phòng.\n🔹 2. Kết cấu văn phòng cho thuê quận Hải Châu toà nhà THÀNH AN\n- Kết cấu toà nhà: 06 tầng nổi\n- Khu vực đậu xe: Tầng trệt\n🔹 3. Các chi phí Khách thuê phải trả tại văn phòng cho thuê quận Hải Châu Toà nhà THÀNH AN\n- Tiền thuê văn phòng: USD 6 /m2/tháng\n- Phí dịch vụ: Đã bao gồm trong giá thuê\n- Chi phí tiền điện sử dụng\n- Chi phí gửi xe nếu vượt qua mức quy định\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 6,0 / m2",9291,"Hải Hồ, Thanh Bình, Hải Châu, Đà Nẵng",Hải Châu,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-thanh-an/,False
Văn phòng làm việc 161m2 cho thuê tại BÁO LAO ĐỘNG Quận Cẩm Lệ,Văn phòng,"🌟 CHO THUÊ VĂN PHÒNG ĐẸP TẠI TÒA NHÀ BÁO LAO ĐỘNG 🌟\n\n📍 Địa chỉ: Xô Viết Nghệ Tĩnh, Cẩm Lệ, Đà Nẵng\n📐 Diện tích cho thuê: 161 m2 (trống suốt, ánh sáng tự nhiên tốt)\n💵 Giá thuê ưu đãi: $ 10,0 / m2/tháng\n💼 Phù hợp cho văn phòng đại diện, quy mô doanh nghiệp vừa và nhỏ.\n\n🔹 THÔNG TIN CHI TIẾT TÒA NHÀ:\n🔹 THÔNG TIN CHI TIẾT TOÀ NHÀ BÁO LAO ĐỘNG\n“Tòa nhà văn phòng cho thuê thuộc quản lý của Báo Lao Động”\n🔹 1. Mô tả toà nhà BÁO LAO ĐỘNG\n- Toà nhà văn phòng cho thuê quận Hải Châu – Toà nhà BÁO LAO ĐỘNG nằm trên trục đường Xô Viết Nghệ Tĩnh, Phường Hoà Cường, Thành phố Đà Nẵng. Là tuyến đường của những toà nhà văn phòng cho thuê với quy mô vừa và nhỏ. Đây cũng là tuyến đường tập trung nhiều toà nhà văn phòng nhất tại thành phố Đà nẵng.\n- Toà nhà BÁO LAO ĐỘNG được xây dựng trên lô đất có diện tích hơn 500m2 với quy mô 8 tầng nổi và 1 hầm để xe. Toà nhà khai thác văn phòng cho thuê từ tầng 1 đến tầng 6, và tầng 8. Riêng tầng 7 được sử dụng để làm văn phòng làm việc của các phóng viên và phòng ban của Báo Lao Động tại khu vực miền Trung.\n\n📞 Liên hệ xem văn phòng: 0935723727 (Nguyễn Ngọc Thiên Bình)","$ 10,0 / m2",161,"Xô Viết Nghệ Tĩnh, Cẩm Lệ, Đà Nẵng",Cẩm Lệ,Nguyễn Ngọc Thiên Bình,0935723727,,https://officedanang.vn/property/toa-nha-bao-lao-dong/,False
